golfCourseId,golf_name,address,url,lat,lng
GC1474,白山カントリー倶楽部,923-1201 石川県能美市岩内町レ−27,https://www.google.com/search?q=白山カントリー倶楽部,36.4485459,136.5644557
GC1475,山代ゴルフ倶楽部,922-0266 石川県加賀市小坂町ト−甲７−２,https://www.google.com/search?q=山代ゴルフ倶楽部,36.2768502,136.3803261
GC1476,芦原ゴルフクラブ,910-4271 福井県あわら市浜坂６６,https://www.google.com/search?q=芦原ゴルフクラブ,36.2853483,136.2370183
GC1477,ジャパンセントラルゴルフ倶楽部,919-0726 福井県あわら市笹岡３０−２０４,https://www.google.com/search?q=ジャパンセントラルゴルフ倶楽部,36.217009,136.2813752
GC1478,杉ノ木台ゴルフクラブ,918-8176 福井県福井市三十八社町３２−２０−１,https://www.google.com/search?q=杉ノ木台ゴルフクラブ,35.9937341,136.1844176
GC1479,敦賀国際ゴルフ倶楽部,914-0133 福井県敦賀市みどりケ丘町１６５,https://www.google.com/search?q=敦賀国際ゴルフ倶楽部,35.6053152,136.0580393
GC1480,フクイカントリークラブ,910-0323 福井県坂井市丸岡町野中山王６０,https://www.google.com/search?q=フクイカントリークラブ,36.126201,136.302264
GC1481,福井国際カントリークラブ,919-0812 福井県あわら市柿原６６−８−５３,https://www.google.com/search?q=福井国際カントリークラブ,36.2368106,136.2485553
GC1482,わかさカントリー倶楽部,919-1531 福井県三方上中郡若狭町新道９−３,https://www.google.com/search?q=わかさカントリー倶楽部,35.4671957,135.8913367
GC1483,上野原カントリークラブ,409-0112 山梨県上野原市上野原６８８７,https://www.google.com/search?q=上野原カントリークラブ,35.6585061,139.1172798
GC1484,塩山カントリー倶楽部,404-0023 山梨県甲州市塩山中萩原３６８３−１,https://www.google.com/search?q=塩山カントリー倶楽部,35.71489,138.773901
GC1485,オリムピックカントリークラブ,409-0125 山梨県上野原市野田尻３０８５,https://www.google.com/search?q=オリムピックカントリークラブ,35.63018,139.0679196
GC1486,甲斐駒カントリークラブ,408-0305 山梨県北杜市武川町黒澤2149ｰ8,https://www.google.com/search?q=甲斐駒カントリークラブ,35.7751731,138.3535311
GC1487,甲斐ヒルズカントリー倶楽部,400-0102 山梨県甲斐市團子新居１９２７−４,https://www.google.com/search?q=甲斐ヒルズカントリー倶楽部,35.7293077,138.5128238
GC1488,春日居ゴルフ倶楽部,406-0014 山梨県笛吹市春日居町国府７５９,https://www.google.com/search?q=春日居ゴルフ倶楽部,35.6783218,138.640686
GC1489,河口湖カントリークラブ,401-0301 山梨県南都留郡富士河口湖町船津６２３６,https://www.google.com/search?q=河口湖カントリークラブ,35.468426,138.751466
GC1490,カントリークラブ・グリーンバレイ,407-0172 山梨県韮崎市穂坂町１８４９,https://www.google.com/search?q=カントリークラブ・グリーンバレイ,35.747446,138.508144
GC1491,北の杜カントリー倶楽部,408-0037 山梨県北杜市長坂町中島４４０２,https://www.google.com/search?q=北の杜カントリー倶楽部,35.8275368,138.342296
GC1492,甲府国際カントリークラブ,406-0812 山梨県笛吹市御坂町下黒駒３１９３,https://www.google.com/search?q=甲府国際カントリークラブ,35.6015708,138.6950003
GC1493,境川カントリー倶楽部,406-0851 山梨県笛吹市境川町小黒坂２２６６,https://www.google.com/search?q=境川カントリー倶楽部,35.5857634,138.6359099
GC1494,桜ヒルズゴルフクラブ,401-0201 山梨県上野原市秋山6275−６２７５,https://www.google.com/search?q=桜ヒルズゴルフクラブ,35.5652397,139.0862562
GC1495,サンメンバーズカントリークラブ,409-0124 山梨県上野原市犬目５２５ 駐車場,https://www.google.com/search?q=サンメンバーズカントリークラブ,35.622761,139.033592
GC1496,敷島カントリー倶楽部,400-1127 山梨県甲斐市神戸４４０,https://www.google.com/search?q=敷島カントリー倶楽部,35.7614222,138.5258125
GC1497,昇仙峡カントリークラブ,400-0121 山梨県甲斐市牛句３８５９,https://www.google.com/search?q=昇仙峡カントリークラブ,35.7172406,138.5124044
GC1498,中央都留カントリー倶楽部,402-0045 山梨県都留市大幡３０３６ 都留市大幡舟井沢,https://www.google.com/search?q=中央都留カントリー倶楽部,35.5702338,138.8641084
GC1499,都留カントリー倶楽部,402-0025 山梨県都留市法能 天神山１４５２,https://www.google.com/search?q=都留カントリー倶楽部,35.5391278,138.9241044
GC1500,花咲カントリー倶楽部,401-0015 山梨県大月市大月町花咲１８７２−１,https://www.google.com/search?q=花咲カントリー倶楽部,35.6084556,138.9261169
